Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Application method (product.metafields.shopify.application-method),Bug type (product.metafields.shopify.bug-type),Chocolate type (product.metafields.shopify.chocolate-type),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Ingredient category (product.metafields.shopify.ingredient-category),Ingredients (product.metafields.shopify.ingredients),Lubricant application (product.metafields.shopify.lubricant-application),Material (product.metafields.shopify.material),Pasta type (product.metafields.shopify.pasta-type),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
8.28E+11,Savör   Crackers   Multigrain Crackers170G,<p>Savör   Crackers   Multigrain Crackers170G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SVR052,3269,shopify,continue,manual,3.18,3.82,TRUE,TRUE,'827683000116,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.99,active
8.28E+11,Savör   Crackers   Sea Salt Crackers185G,<p>Savör   Crackers   Sea Salt Crackers185G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SVR051,3269,shopify,continue,manual,3.18,3.82,TRUE,TRUE,'827683000109,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.99,active
8.28E+11,Savör   Crackers   Sea Salt & Pepper Crackers185G,<p>Savör   Crackers   Sea Salt &amp; Pepper Crackers185G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SVR050,3269,shopify,continue,manual,3.18,3.82,TRUE,TRUE,'827683000093,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.99,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Blackberry One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Blackberry One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK056,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000307,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Peach One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Peach One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK055,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000284,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Original One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Original One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK054,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000017,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lemon One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lemon One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK053,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000024,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lime One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lime One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK052,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000031,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Orange One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Orange One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK051,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000178,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Grapefruit One355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Grapefruit One355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK050,3269,shopify,continue,manual,2.72,3.26,TRUE,TRUE,'898171000154,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.7,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Grapefruit One 4Pk355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Grapefruit One 4Pk355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK033,3269,shopify,continue,manual,11.26,13.52,TRUE,TRUE,'898171000161,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.04,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lime One 4Pk355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lime One 4Pk355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK032,3269,shopify,continue,manual,11.26,13.52,TRUE,TRUE,'898171000208,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.04,active
8.98E+11,Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lemon One 4Pk355ML,<p>Sapsucker   Sparkling Water Sweetened With Organic Maple Sap   The Lemon One 4Pk355ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SPK031,3269,shopify,continue,manual,11.26,13.52,TRUE,TRUE,'898171000192,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.04,active
41508963985,San Pellegrino   Natural Sparkling Mineral Water   $Natural - Pet61L,<p>San Pellegrino   Natural Sparkling Mineral Water   $Natural - Pet61L</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SAP021,3269,shopify,continue,manual,3.92,4.7,TRUE,TRUE,'041508963985,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.45,active
41508800129,San Pellegrino   Natural Sparkling Mineral Water   Sparkling Mineral Water - Glass750ML,<p>San Pellegrino   Natural Sparkling Mineral Water   Sparkling Mineral Water - Glass750ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SAP001,3269,shopify,continue,manual,4.14,4.97,TRUE,TRUE,'041508800129,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.59,active
55000201391,San Pellegrino   Flavoured Natural Sparkling Water - Can   Spe Isd Naturali - Melograno & Aran330ML,<p>San Pellegrino   Flavoured Natural Sparkling Water - Can   Spe Isd Naturali - Melograno &amp; Aran330ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SAP206,3269,shopify,continue,manual,13.62,16.34,TRUE,TRUE,'055000201391,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.51,active
55000201483,San Pellegrino   Flavoured Natural Sparkling Water - Can   Spe Isd Naturali - Limonata330ML,<p>San Pellegrino   Flavoured Natural Sparkling Water - Can   Spe Isd Naturali - Limonata330ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SAP203,3269,shopify,continue,manual,13.62,16.34,TRUE,TRUE,'055000201483,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.51,active
41508803762,San Pellegrino   Flavoured Natural Sparkling Water - Can   Essenza Original330ML,<p>San Pellegrino   Flavoured Natural Sparkling Water - Can   Essenza Original330ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SAP150,3269,shopify,continue,manual,16.59,19.91,TRUE,TRUE,'041508803762,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,10.37,active
6.28E+11,Salt Spring Coffee   Spreads And Preserves   Hot Mango Spicy Pepper Spread250ML,<p>Salt Spring Coffee   Spreads And Preserves   Hot Mango Spicy Pepper Spread250ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK106,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628308390144,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Spreads And Preserves   Spicy Tomato Savoury Spread250ML,<p>Salt Spring Coffee   Spreads And Preserves   Spicy Tomato Savoury Spread250ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK105,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628308390076,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Spreads And Preserves   Candied Jalapeno Relish250ML,<p>Salt Spring Coffee   Spreads And Preserves   Candied Jalapeno Relish250ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK104,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628308390120,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Spreads And Preserves   Blueberry & Basil Spread250ML,<p>Salt Spring Coffee   Spreads And Preserves   Blueberry &amp; Basil Spread250ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK103,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628308390106,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Spreads And Preserves   Raspberry & Habanero Spicy Pepper Spread250ML,<p>Salt Spring Coffee   Spreads And Preserves   Raspberry &amp; Habanero Spicy Pepper Spread250ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK102,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628308390137,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Spreads And Preserves   Onion & Thyme Savoury Spread250ML,<p>Salt Spring Coffee   Spreads And Preserves   Onion &amp; Thyme Savoury Spread250ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK101,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628308390113,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Saltspring Kitchen Ltd.   Hot Mango Spicy Pepper Spread270ML,<p>Salt Spring Coffee   Saltspring Kitchen Ltd.   Hot Mango Spicy Pepper Spread270ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK006,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628055878056,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Saltspring Kitchen Ltd.   Spicy Tomato Savoury Spread270ML,<p>Salt Spring Coffee   Saltspring Kitchen Ltd.   Spicy Tomato Savoury Spread270ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK005,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628055878018,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Saltspring Kitchen Ltd.   Candied Jalapeno Relish270ML,<p>Salt Spring Coffee   Saltspring Kitchen Ltd.   Candied Jalapeno Relish270ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK004,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628055878964,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Saltspring Kitchen Ltd.   Blueberry & Basil Spread270ML,<p>Salt Spring Coffee   Saltspring Kitchen Ltd.   Blueberry &amp; Basil Spread270ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK003,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628055878063,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Saltspring Kitchen Ltd.   Raspberry & Habanero Spicy Pepper Spread270ML,<p>Salt Spring Coffee   Saltspring Kitchen Ltd.   Raspberry &amp; Habanero Spicy Pepper Spread270ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK002,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628055878049,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,Salt Spring Coffee   Saltspring Kitchen Ltd.   Onion & Thyme Savoury Spread270ML,<p>Salt Spring Coffee   Saltspring Kitchen Ltd.   Onion &amp; Thyme Savoury Spread270ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSK001,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'628055878094,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Village Trade908G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Village Trade908G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC022,3269,shopify,continue,manual,33.7,40.44,TRUE,TRUE,'628415084387,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21.06,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   French Roast908G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   French Roast908G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC021,3269,shopify,continue,manual,33.7,40.44,TRUE,TRUE,'628415084424,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21.06,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Blue Heron908G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Blue Heron908G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC020,3269,shopify,continue,manual,33.7,40.44,TRUE,TRUE,'628415084646,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21.06,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Decaf400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Decaf400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC008-UNFI,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415078164,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,13,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Peru400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Peru400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC007,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415078355,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,12.86,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Blue Heron400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Blue Heron400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC006,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415878634,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,12.86,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Canopy Bird400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Canopy Bird400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC005-UNFI,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415078317,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,13,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Village Trade400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Village Trade400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC004,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415078362,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,12.86,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Sumatra400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Sumatra400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC003-UNFI,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415078270,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,13,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   French Roast400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   French Roast400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC002,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415078416,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,12.86,active
6.28E+11,"Salt Spring Coffee   Organic, Whole Bean Coffee   Metta Espresso400G","<p>Salt Spring Coffee   Organic, Whole Bean Coffee   Metta Espresso400G</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC001-UNFI,3269,shopify,continue,manual,20.58,24.69,TRUE,TRUE,'628415878627,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,13,active
6.28E+11,Salt Spring Coffee   Organic Ground Coffee   Peru - Ground284G,<p>Salt Spring Coffee   Organic Ground Coffee   Peru - Ground284G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC053-UNFI,3269,shopify,continue,manual,15.95,19.14,TRUE,TRUE,'628415077358,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,10,active
6.28E+11,Salt Spring Coffee   Organic Ground Coffee   Decaf Dark - Ground284G,<p>Salt Spring Coffee   Organic Ground Coffee   Decaf Dark - Ground284G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC052-UNFI,3269,shopify,continue,manual,15.95,19.14,TRUE,TRUE,'628415077167,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,10,active
6.28E+11,Salt Spring Coffee   Organic Ground Coffee   French Roast - Ground284G,<p>Salt Spring Coffee   Organic Ground Coffee   French Roast - Ground284G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC051-UNFI,3269,shopify,continue,manual,15.95,19.14,TRUE,TRUE,'628415077419,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,10,active
6.28E+11,Salt Spring Coffee   Organic Ground Coffee   Blue Heron - Ground284G,<p>Salt Spring Coffee   Organic Ground Coffee   Blue Heron - Ground284G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SSC050-UNFI,3269,shopify,continue,manual,15.95,19.14,TRUE,TRUE,'628415077631,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,10,active
78935005414,Ryvita   Crackers   Pumpkin Seeds & Oats Crispbread200G,<p>Ryvita   Crackers   Pumpkin Seeds &amp; Oats Crispbread200G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR232,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005414,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005438,Ryvita   Crackers   Muesli Crunch Crispbread200G,<p>Ryvita   Crackers   Muesli Crunch Crispbread200G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR231,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005438,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005186,Ryvita   Crackers   Sesame Rye Crispbread250G,<p>Ryvita   Crackers   Sesame Rye Crispbread250G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR225,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005186,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005193,Ryvita   Crackers   Rye & Oat Bran Crispbread250G,<p>Ryvita   Crackers   Rye &amp; Oat Bran Crispbread250G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR224,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005193,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005322,Ryvita   Crackers   Multi-Grain Crispbread250G,<p>Ryvita   Crackers   Multi-Grain Crispbread250G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR223,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005322,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005216,Ryvita   Crackers   Dark Rye Crispbread250G,<p>Ryvita   Crackers   Dark Rye Crispbread250G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR221,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005216,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005469,Ryvita   Crackers   Whole Grain Snackbread125G,<p>Ryvita   Crackers   Whole Grain Snackbread125G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR202,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005469,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
78935005452,Ryvita   Crackers   Original Snackbread125G,<p>Ryvita   Crackers   Original Snackbread125G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,JDR201,3269,shopify,continue,manual,5.31,6.37,TRUE,TRUE,'078935005452,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.32,active
1.94E+11,Rxbar   Nut Butter & Oat Bars   Dark Chocolate Peanut Butter55G,<p>Rxbar   Nut Butter &amp; Oat Bars   Dark Chocolate Peanut Butter55G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,RXB051,3269,shopify,continue,manual,3.97,4.76,TRUE,TRUE,'193908007797,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.48,active
